MainText,Label,CleanText
"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",ham,partys place usf charge contribute way greatly appreciated yeah got room one
"Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).",ham,urgh coach hot smells chip fat thanks especially duvet predictive text word
Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,ham,hiya last night ive naughty bought clothes little ready shopping tho kind time wan na meet
FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,smish,freemsg hi baby wow got new cam moby wan na c hot pic fancy chatim w8in 4utxt rply chat 82242 hlp 08712317606 msg150p 2rcv
I've been trying to reach him without success,ham,ive trying reach without success
when you and derek done with class?,ham,derek done class
Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,ham,never lei v lazy got wat dat day ü send da url cant work one
Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,ham,never try alone take weight tear comes ur heart falls ur eyes always remember stupid friend share bslvyl
Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later.,ham,hey mate spoke mag people ‘ deliver end month deliver 24th sept talk later
Hope you are having a good week. Just checking in,ham,hope good week checking
"Haha, my friend tyler literally just asked if you could get him a dubsack",ham,haha friend tyler literally asked could get dubsack
"""Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x""",ham,hey u fancy meetin 4 cha  hav lil beverage txt ring meet l8r quite tired got 3 vpist love pete x x x
Great. Have a safe trip. Dont panic surrender all.,ham,great safe trip dont panic surrender
"""SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your",ham,symptoms u love 1u like listening songs 2u get stopped u see name beloved 3u wont get angry
Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...,ham,sun ah thk mayb dun anythin thk book e lesson e pilates orchard mrt u noe hor
Try to do something dear. You read something for exams,ham,try something dear read something exams
"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",ham,7 wonders world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms 1st ur lovely friendship good morning dear
Gettin rdy to ship comp,ham,gettin rdy ship comp
I am in hospital da. . I will return home in evening,ham,hospital da return home evening
PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),ham,piss talking someone realise u point itnow read backwards
Think + da. You wil do.,ham,think da wil
I'm awake oh. What's up.,ham,im awake oh whats
Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,ham,good afternoon boytoy goes walking day get police abstract still wake miss babe
How much u trying to get?,ham,much u trying get
"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time",ham,come around ltdecimalgt pm vikkyim otside nw il come tht time
Tell me again what your address is,ham,tell address
"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",ham,honeybee said im sweetest world god laughed amp said waitu havnt met person reading msg moral even god crack jokes gmgngegn
Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,ham,buy blackberry bold 2 torch buy new used let know plus saying buy ltgt g wifi ipad saying ltgt g
But you were together so you should be thinkin about him,ham,together thinkin
hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,ham,hiya hows going sunny africa hope u r avin good time give big old silver back big kiss
At WHAT TIME should i come tomorrow,ham,time come tomorrow
Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,smish,wan na laugh try chitchat mobile logon txting word chat send 8883 cm po box 4217 london w1a 6zf 16 118pmsg rcvd
"""CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE """,ham,cha quiteamuzing thatscool babeprobpop cu satthen hunny 4brekkie love jen xxx psxtra lrg portions 4 please
Omg how did u know what I ate?,ham,omg u know ate
"""URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50""",smish,urgent 2nd attempt contact uu £1000call 09071512432 b4 300603tcsbcm4235wc1n3xxcallcost150ppmmobilesvary max£7 50
:( but your not here....,ham,
Not directly behind... Abt 4 rows behind ü...,ham,directly behind abt 4 rows behind ü
Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,smish,congratulations ur awarded 500 cd vouchers 125gift guaranteed free entry 2 100 wkly draw txt music 87066
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",smish,contract mobile 11 mnths latest motorola nokia etc free double mins text orange tariffs text yes callback remove records
"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",smish,urgent call 09066350750 landline complimentary 4 ibiza holiday 10000 cash await collection sae tcs po box 434 sk3 8wp 150 ppm 18
No plans yet. What are you doing ?,ham,plans yet
Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,ham,hi engagement fixd ltgt th next month know really shocking bthmm njan vilikkamt ws al sudn
Not course. Only maths one day one chapter with in one month we can finish.,ham,course maths one day one chapter one month finish
Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),ham,wow didnt think common take back ur freak unless u chop
"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",smish,ur chance win £250 wkly shopping spree txt shop 80878 tscs wwwtxt2shopcom custcare 08715705022 1x150pwk
Noooooooo please. Last thing I need is stress. For once in your life be fair.,ham,noooooooo please last thing need stress life fair
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,smish,u secret admirer looking 2 make contact ufind rreveal thinks ur specialcall 09065171142stopsms08718727870150ppm
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",smish,mila age23 blonde new uk look sex uk guys u like fun text mtalk 6986618 30pptxt 1st 5free £150 increments help08718728876
"I'll see if I can swing by in a bit, got some things to take care of here firsg",ham,ill see swing bit got things take care firsg
I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),ham,wanted wish happy new year wanted talk legal advice gary split person ill make trip ptbo hope everything good babe love ya
Have you not finished work yet or something?,ham,finished work yet something
Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow,ham,tomorrow going theatre come wherever u call tell come tomorrow
Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,smish,well done england get official poly ringtone colour flag yer mobile text tone flag 84199 optout txt eng stop box39822 w111wx £150
Right it wasnt you who phoned it was someone with a number like yours!,ham,right wasnt phoned someone number like
It's ok i wun b angry. Msg u aft i come home tonight.,ham,ok wun b angry msg u aft come home tonight
I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,ham,good time nice something bit different weekends change see ya soon
Yo sorry was in the shower sup,ham,yo sorry shower sup
"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",ham,carlos pick ill swing usf little bit
Full heat pa:-) i have applyed oil pa.,ham,full heat pa applyed oil pa
I'm stuck in da middle of da row on da right hand side of da lt...,ham,im stuck da middle da row da right hand side da lt
Have you laid your airtel line to rest?,ham,laid airtel line rest
Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing,ham,hi u decide wot 2 get 4 bday ill prob jus get voucher frm virgin sumfing
FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,smish,freemsg txt call 86888 claim reward 3 hours talk time use phone subscribe6gbpmnth inc 3hrs 16 stoptxtstop
